,0,1,2,3,4
Lsm10,3.2976584494671553e-06,-0.0003909762444963344,-0.00011307536673327475,-8.031935195000893e-05,-8.054348633520966e-05
Eif5a2,-4.272527164757237e-05,-0.0004614935782460283,-0.00013017758547967777,-8.414510958310302e-05,-7.534210065879912e-05
Scd4,-4.335378900646034e-05,-0.000465304484903704,-0.00012928010804475252,-8.512793819051132e-05,-7.624804436487614e-05
Lgr4,0.0005091610705059939,0.00011668358891843125,-0.00020941669803236355,8.062258226313198e-05,5.8567769164398924e-05
Pla2g4e,-4.5139771017514105e-05,-0.0004651426204244253,-0.0001293539440789697,-8.546733546193029e-05,-7.643350739731564e-05
Eva1b,-6.593705649277141e-05,-0.0004232949107951517,-0.00012093068762097983,-8.96062356053891e-05,-7.744174721292999e-05
Snip1,-9.490958720120613e-05,-0.00036547115591541006,-0.00012428062668552934,-6.521884660893045e-05,-6.875253765010066e-05
Il17d,-4.385035215932865e-05,-0.00046567022236100196,-0.00012893864225358285,-8.515839257592087e-05,-7.620812265248534e-05
Pigm,0.00019073488069838197,-0.0003585339620342484,-8.836649985392901e-05,-7.506920830501409e-05,-6.387985523999407e-05
Cxcr3,-2.7109744681039324e-05,-0.0004591667545338636,-0.00012662815750682735,-8.612783121277329e-05,-7.497373459673181e-05
Gja4,-1.1534120319906606e-05,-0.00044049777226036187,-0.00012775411215886466,-9.086737526909248e-05,-6.78128852295625e-05
Hic2,-6.281677990868717e-05,-0.0004242492208333029,-0.00012368371186298176,-8.485727515256468e-05,-7.705192129416817e-05
Klre1,-3.292568180477006e-05,-0.0004650129863640305,-0.00012586843979468286,-8.425511052893926e-05,-7.584690316425964e-05
Heatr1,0.00016751572736572708,-0.0002632845234157526,-0.00014496647087173533,1.3030619602385345e-05,9.192366495406505e-07
Evc2,1.8964324113554887e-05,-0.00044180853208696154,-0.00012640257870262525,-8.825342529820609e-05,-7.70509350244952e-05
Tmem220,-0.00013174187706051503,-0.0002992804443010636,-0.00012636016583395047,-0.00010908350986616807,-0.00010276785240687264
Prag1,-5.8619350518886623e-05,-0.0004435644442357313,-0.0001340124401396828,-9.003311496677939e-05,-7.562663739067069e-05
Dscam,-4.310689442009763e-05,-0.00046669927547507683,-0.00012863092625632427,-8.481196848118015e-05,-7.595653934071115e-05
Mrgprg,-4.423477701504306e-05,-0.00046674652758598275,-0.00012872979940623737,-8.484192367958805e-05,-7.601255680904084e-05
Fzd2,-4.954077060137064e-05,-0.0004635636219759382,-0.00013010692098402828,-8.570804780471658e-05,-7.632530085576071e-05
Foxc1,-4.979027674769816e-05,-0.0004595643476678202,-0.0001311328164446151,-8.698300364264659e-05,-7.649899830404704e-05
Abca12,-4.4860034938366044e-05,-0.0004654112518959446,-0.0001292195368227202,-8.532753863263913e-05,-7.637587148800561e-05
Slc25a2,-3.0450749431657006e-05,-0.00046680562612239193,-0.00012778349799372223,-8.315887223400187e-05,-7.526948770392515e-05
Rictor,0.0008106303225789348,-0.00026326934897293643,-5.341332943753922e-05,6.186430488316429e-05,1.0522573628950077e-05
Nsun3,-8.546988880272938e-05,-0.0003462257463353092,-0.0001387982525642071,-7.407557788898982e-05,-7.410171734791708e-05
Synpo2,-9.211093701066572e-05,-0.0003990090897580769,-0.00015382094641322325,-0.00010433600248282987,-9.022609248164658e-05
Neto1,-0.00010694387553869596,-0.0004605811798490139,-0.00012997377544,-8.249853244840925e-05,-7.437479872486613e-05
Ndufaf6,-0.0002891554268140039,-0.0003698362719756677,-8.458144438973087e-05,-4.309948696101658e-05,-7.314790039168562e-05
Amer1,1.9271473115514975e-05,-0.0004016864139447897,-0.00011665273762624746,-5.054882005351541e-05,-6.336085810394259e-05
Lgals3,-1.1075269370248737e-05,-0.0004048325774743515,-0.00011493034617801515,-9.496891892261327e-05,-8.130104100264208e-05
X4930486L24Rik,-4.855919027228646e-05,-0.00046301039218493625,-0.0001299253615105545,-8.614278957878297e-05,-7.666322159744589e-05
Gpr18,-4.9278876871113045e-05,-0.0004616540233313202,-0.00012765337556313949,-8.611924345594687e-05,-7.698817656726637e-05
Carmil2,-4.8067683622381345e-05,-0.0004590363912167363,-0.0001226956616094424,-8.69830641732914e-05,-7.78696431321806e-05
Sprr1a,-4.481957496762923e-05,-0.0004648300250693861,-0.00012893441103145451,-8.564212595444858e-05,-7.654941299917471e-05
Ch25h,-4.2042230004925616e-05,-0.00046576928303568993,-0.00012875481445512828,-8.502906575053413e-05,-7.622373629321088e-05
Snx21,-0.00015893885850317997,-0.0003628105946921314,-0.00012171096596500102,-9.930283472925335e-05,-8.772891120425213e-05
Il31ra,-4.2858174141979274e-05,-0.0004666246731539294,-0.00012862150992046164,-8.490433637058507e-05,-7.594931593349538e-05
Septin6,-1.1163657877903344e-05,-0.00042439602773727966,-0.00013255412405357162,-8.958277239878435e-05,-8.093144194247917e-05
Kif7,-3.631583503052281e-05,-0.00045955296916313745,-0.00012811928987183836,-8.346805165006872e-05,-7.554786618577867e-05
C77080,0.00046581635436412314,0.0003337511352602366,-0.0003227710495091243,-0.00012108370428714947,-0.00014842725038088632
Armcx6,-3.160921184000363e-05,-0.0004540885732033112,-0.00012950020308108488,-8.469686398345515e-05,-7.535862561353318e-05
Tnfsf15,-4.803231791045103e-05,-0.000465667650546392,-0.0001284235767787394,-8.448792481876505e-05,-7.517497550763476e-05
Foxl2,-4.384801317972137e-05,-0.0004666192026180949,-0.00012878851034464953,-8.49596982602088e-05,-7.598129752701946e-05
Tcf19,-2.8781502314120753e-05,-0.0004449076587220586,-0.00012725433081292828,-8.348265314221239e-05,-7.716954355927396e-05
Ppp1r3g,-0.000133616721349948,-0.0003785250806141605,-0.00012755990269702018,-0.00010030459438713075,-4.341092571600506e-05
Pnma5,-4.3425133241443424e-05,-0.0004669128434931084,-0.0001284682153255202,-8.483078718366721e-05,-7.59380000722488e-05
Mrgprb2,-4.4133910906255426e-05,-0.0004667596547035828,-0.00012872586484219894,-8.483963065275645e-05,-7.59810049616611e-05
Fbxo46,-6.702830953004891e-05,-0.000398592261842039,-0.0001290425023236778,-8.134433104852563e-05,-7.297797338945396e-05
Hamp,-0.0002028154034112682,0.0060305457152447514,0.0030251811307563845,-0.002024268030426604,-0.0009533203970165749
Cyp8b1,-0.0012168367659482892,0.001015715547449013,-8.149475932319605e-05,-8.287921599916245e-05,2.807266340397958e-05
Lypd6,-5.1913484677201784e-05,-0.0004584465487666274,-0.00013233621406396871,-8.69833643225726e-05,-7.752054371949006e-05
Krt78,-4.887010585686819e-05,-0.00045809559792781604,-0.000131884285279098,-8.811883164693379e-05,-7.832787268242223e-05
Fam118b,-0.00010008275832883887,-0.00042657153002242937,-0.0001273909617052283,-7.367141703979332e-05,-7.074118009774976e-05
Slc35d3,-4.7479457273140405e-05,-0.0004641134076903718,-0.00012964889391220302,-8.581926078630191e-05,-7.674720329959698e-05
Psma5.ps,-4.5900252481886856e-05,-0.00046554148830673834,-0.00012896078371939698,-8.394649781101734e-05,-7.588384732787188e-05
Fam167b,-0.00015753412536014395,-0.00038948826063327387,-0.00012678026919994752,-9.801967307684652e-05,-7.222904386244189e-05
Fbxl22,-3.821531020517758e-05,-0.000463291565355689,-0.0001262189683331869,-8.59276410714382e-05,-7.510640021595374e-05
Pcdh20,-3.742229642386448e-05,-0.00046644351850429194,-0.00012874759183487879,-8.4371747429998e-05,-7.605433001488867e-05
Oprd1,-4.374895787053231e-05,-0.00046643741313556075,-0.0001288597118462445,-8.476217250366496e-05,-7.61850454357455e-05
Cldn8,-3.891710040252222e-05,-0.0004649252316429657,-0.00012882936585067775,-8.480617419316918e-05,-7.506520726682122e-05
Fam171a1,-3.437196378370014e-05,-0.000394457806668104,-0.00015161485535912728,-8.965171397737772e-05,-6.718278874725193e-05
B230217C12Rik,-4.66183036186085e-05,-0.00046268985493941507,-0.00012950106364367873,-8.607884870611958e-05,-7.620011266708583e-05
Adra1b,-1.0362436507180904e-05,7.722039386958492e-05,9.06098930119356e-05,-0.00013531383039594024,-0.00015625611794693574
Fam228b,-4.268436758512004e-05,-0.00045845794003611314,-0.00012140115162668584,-8.231885243031055e-05,-7.62359550624747e-05
Fam241a,-2.2147856519523883e-06,-0.00043743877279111106,-0.00012085115565542328,-7.791104001621618e-05,-7.83624558886747e-05
Lamtor4,-0.000683496650332846,-0.00020062655690634138,7.350629775878516e-06,-6.744809464849925e-05,-3.073517658991287e-05
Hyls1,-2.104016914831238e-05,-0.0004519320978151061,-0.00012613635944816066,-8.13305261784757e-05,-7.463575649364687e-05
Kcnb1,-6.381637070784323e-05,-0.00043165503918984145,-0.00014230582205777581,-9.403408169358427e-05,-7.496495287468073e-05
Prokr2,-4.277874794109067e-05,-0.00046687702365548185,-0.0001286901661667353,-8.48047361443665e-05,-7.588361913446446e-05
Tor1aip2,0.0021568947407968843,0.0010243349855569024,-0.0002877031735386688,-1.0962538553211312e-05,9.938842830466018e-05
Maml1,4.205213097127727e-05,-0.00025200333875245344,-0.00016382922894137778,-8.223520224851743e-05,-8.151290995092788e-05
Mmp13,-4.6353235236401947e-05,-0.0004654115890404016,-0.00012871181894944439,-8.460904624302548e-05,-7.576106632038333e-05
Lrrc4c,-7.138073686988721e-05,-0.0004536441886073615,-0.00012852013196480608,-7.866340126921272e-05,-7.763126587752662e-05
Fam78a,-6.230475713939752e-05,-0.00044421297706943625,-0.00013353562771542524,-8.735581559591817e-05,-7.66555119191251e-05
Zfp831,-4.051880604109916e-05,-0.00046165431712992956,-0.00012767286179531112,-8.510014223974466e-05,-7.50375635864446e-05
Zfp61,-4.130598976201023e-05,-0.00046092889262792014,-0.0001276210932436121,-8.553632065513928e-05,-7.556161866328623e-05
Micos10,-0.00058094011574681,-0.0002588765206676121,0.00013953970191716157,-5.841739349291688e-06,-7.985472229419521e-05
Txndc2,-4.6040509703119744e-05,-0.00046515476310942636,-0.00012942384242461925,-8.551892233051157e-05,-7.639080514550141e-05
Zscan29,5.405573813182813e-05,-0.000314262548595994,-0.00012844124020943736,-6.485374487924625e-05,-5.7539398381823684e-05
Rps27rt,-0.000168062905534404,-0.0004445149587864586,-0.00011706342924948581,-8.069054220343198e-05,-7.553373841543956e-05
Catsperz,-4.387303456207393e-05,-0.0004667017707306201,-0.000128662686608695,-8.48351579569876e-05,-7.6073806258772e-05
Gpd1l,-0.000676172339445057,4.97825555657075e-05,-0.00024788880382179703,-0.00010696925870099902,1.2882652639301832e-05
Ubald2,-0.0002625681289104601,-0.00029717728215935955,-5.6210655048412416e-05,-9.181072141324188e-05,-9.655484861564256e-05
Tmem150c,-5.1856814565117166e-05,-0.00046233808396645767,-0.0001301640977762061,-8.641518093209795e-05,-7.620263001223459e-05
Trhde,-6.764240633927869e-06,-0.00046209794643312004,-0.00012878213134018786,-8.191396465142256e-05,-7.369522724891326e-05
Vstm4,-7.389227062461251e-05,-0.00043570269040803125,-0.0001374124335987414,-8.245435684762566e-05,-7.098866313463698e-05
Gpatch11,-0.00014608991776463397,-0.00038153884157059913,-0.00012366478478112528,-8.071263261610789e-05,-7.9779521157279e-05
Ism2,-3.9967870042131316e-05,-0.00046141232942532336,-0.00012898135423109898,-8.522703333478144e-05,-7.6987265414746e-05
Gp1ba,-4.6591493640995324e-05,-0.00046520645037965064,-0.00012870422659976775,-8.547117149618071e-05,-7.59608779253366e-05
Ccdc96,-4.271582480633738e-05,-0.0004645632939943736,-0.00012957455306727075,-8.537767068248009e-05,-7.5535495391832e-05
Prkaa1,7.433235377639045e-06,-0.0003097944747177222,-0.00014389099410510507,-5.808720086039477e-05,-6.89736929595511e-05
X2310061I04Rik,-0.0002022036823924869,-0.00025334776845824047,-7.883260812087406e-05,-0.0001553570852537588,-0.00011546876872303577
Ftl1,0.004133506341993286,0.02760866118791924,0.009446027458986235,-0.0068947577773017885,-0.0020716898002450775
Scg2,-0.00043265127542625807,-0.00019310223460256462,-0.0002573104985150606,-0.0001922829714056073,-0.00014553413201175375
Zbtb26,0.00012816958323195695,-0.0004352205986052069,-9.579444297896639e-05,-5.848233780329278e-05,-6.198160803938947e-05
Plekho2,-7.283077022815512e-05,-0.00035142030566666875,-0.00016114282912632532,-0.00010207236658994123,-7.963294653746497e-05
Arhgap42,0.0005862453947515841,0.0001411425146777546,-0.00018695526366250805,9.427292519766475e-05,1.0965574752417545e-05
Vamp8,-0.0006361498702463667,0.00020092482076715558,0.00017580093260075751,-8.864043422040927e-05,-0.00011766927286379577
Ptges,-4.642170829726166e-05,-0.0004604502016996756,-0.0001284566203914061,-8.681462114040494e-05,-7.671055587967876e-05
Pgbd5,-4.594143267376972e-05,-0.0004652107176011109,-0.0001294428087967223,-8.546498701813897e-05,-7.640731066861317e-05
Gp1bb,-4.5111449079027405e-05,-0.0004657391555920545,-0.00012878317850843437,-8.482849144685391e-05,-7.632490455989691e-05
Prss27,-4.414547112993707e-05,-0.00046626678239361405,-0.00012889999196985457,-8.505217330521279e-05,-7.614325465557341e-05
Gm5084,-4.42591459251863e-05,-0.00046679456621242057,-0.0001286603235134738,-8.479106920514686e-05,-7.602208645521493e-05
Olfr1124,-4.3825015726260275e-05,-0.00046693615012114435,-0.00012838737273611613,-8.479880437815763e-05,-7.600361442759777e-05
Tmem37,-0.0006310160860514128,-2.0709853628702095e-05,-5.497300074094378e-05,-8.170574944832833e-05,-2.9704324821157387e-05
Ccdc126,-0.00018336369458762708,-0.0004404928521159807,-0.00013178500768929697,-7.548804631477093e-05,-7.170516718066119e-05
B3galt6,3.531724027455572e-05,-0.00044088472740157566,-0.0001282199856871182,-7.68658838368309e-05,-7.430665980620891e-05
Muc15,-4.3969913844735126e-05,-0.0004665970975562274,-0.0001287836565263727,-8.492607798851837e-05,-7.60550068576665e-05
Ecpas,-0.000424284757510642,0.0005114419283301526,-0.00025262092707660505,0.00025986329330260826,0.00010523963504272
Fam131a,-5.0015609158575864e-05,-0.00045835877148051117,-0.0001297059342661708,-8.625543469658482e-05,-7.597877188135648e-05
Slc29a4,-5.353144325665204e-05,-0.000459607684830008,-0.00013198852468199895,-8.761884791308759e-05,-7.777293840993027e-05
Vwc2,-4.161675055052406e-05,-0.0004662745673007534,-0.00012893300503891419,-8.479826931626738e-05,-7.599761584533836e-05
Zfp623,3.0309388918128643e-05,-0.00037662717872763733,-9.602260368329386e-05,-7.211394055957377e-05,-7.560178624810883e-05
Tmem125,-6.789701625000302e-05,-0.0004237668423112941,-0.00012717750814273128,-8.87938061895814e-05,-7.990890057192848e-05
Zfp940,-2.3618126314983402e-05,-0.00045993923469446067,-0.0001269515558238646,-8.415999219001868e-05,-7.476793312852121e-05
Atp5k,-0.000833378660569096,-3.267502625709759e-05,0.0007207196361606403,0.0003153276243475145,-5.5475105440932014e-05
Phospho1,-0.00012544650966539198,-0.00039678269702177774,-0.0001288701173142293,-0.00010879410826318767,-9.623700129408605e-05
Clrn3,-4.437569174295189e-05,-0.0004668585396625243,-0.0001286688718060334,-8.471119352634563e-05,-7.605218495121409e-05
Minar2,-4.6069028603948754e-05,-0.0004652382720638949,-0.00012944019064329497,-8.545612080566124e-05,-7.638379804743504e-05
Pdik1l,0.000145838164599101,-0.00038023847062554047,-0.0001205489865065828,-3.7263035471785305e-05,-5.9544411856978864e-05
Tatdn1,2.3587726837734222e-05,-0.0004112849145398858,-9.35717167470053e-05,-6.791927458929527e-05,-7.188161086290466e-05
Rtn4rl2,-4.869652293452338e-05,-0.00045820936702970026,-0.00013236149358136155,-8.802011563409246e-05,-7.727577810308572e-05
Tvp23a,-4.777675284376272e-05,-0.0004641413922236706,-0.00012901067067232116,-8.530952527394247e-05,-7.58977001828607e-05
Cdr2l,-6.301468677346796e-05,-0.0004090733190499455,-0.0001423754227879424,-9.50037725841625e-05,-7.614184839366615e-05
Tmem123,2.795038615341386e-05,-5.661933173339354e-05,-0.0001882054020453141,-0.00013579845114347524,-8.55189822532452e-05
Ankrd37,-2.882714878902224e-05,-0.00046283478312975345,-0.00012562012699701816,-8.290102690214392e-05,-7.614325785624239e-05
Zfp366,-4.837026908128411e-06,-0.0004225348203860637,-0.00013927444373961818,-8.890909748418965e-05,-6.814583881290197e-05
P2ry10,-4.520934875769211e-05,-0.00045981922625182634,-0.00012372517984891512,-8.049244990098406e-05,-7.589575704771029e-05
Map10,-5.5554651614567646e-05,-0.0004616438175092629,-0.00012780669874757272,-8.112221309569764e-05,-7.839868145999294e-05
Sgms2,0.00015390080188095302,0.0001644355895179808,-0.0002305020069580484,-2.609162677818954e-05,-8.874012803910502e-05
Efcab5,-4.30928457016595e-05,-0.0004662513363439646,-0.0001281037597006768,-8.476035764571942e-05,-7.578964844396208e-05
Zfp438,-5.11752366596651e-05,-0.0004456217354213596,-0.000128677435616401,-8.097351214730651e-05,-7.909690945358623e-05
Amigo1,-7.473596188795441e-05,-0.0003771123389951211,-0.0001303972322380414,-7.941747062192946e-05,-7.580242464677193e-05
Gja1,-3.5175002806235754e-05,-0.0003868835754846626,-0.00015231174851426167,-9.87441681961108e-05,-7.040798433252844e-05
Zfp169,6.272721370740233e-05,-0.00043048231191645056,-9.477944257402992e-05,-7.039948588105718e-05,-6.780030581720799e-05
Insl6,-4.441764556353222e-05,-0.00046418703098495773,-0.00012751316250278786,-8.366815362603947e-05,-7.658453673010543e-05
Prkca,-7.133973455919327e-05,-0.0002623967903737081,-0.00017208501504820104,-7.452271903458593e-05,-6.570685298919857e-05
Creg2,-4.391917231633511e-05,-0.00046648199899926974,-0.0001288793151889293,-8.498564376389895e-05,-7.599266143423116e-05
Gdpgp1,-7.59782280130473e-05,-0.0004291416560474474,-0.00012945789004700407,-7.279480006269136e-05,-7.781612274382068e-05
Apol10a,-5.407717486600888e-05,-0.00046654279736159306,-0.00012840306697337473,-8.448017880774161e-05,-7.551487826034305e-05
Selenon,-0.00011132164681847399,-0.0004074748001306293,-0.00014192409600767068,-9.715691617030969e-05,-7.46103851606907e-05
Adgb,0.000124528165533033,-0.00044645966513213645,-0.0001275683465300717,-8.472300829178103e-05,-7.256710667414586e-05
Cetn1,-4.438427277684063e-05,-0.00046688485296754245,-0.00012864251334111006,-8.470590545031592e-05,-7.604080790259438e-05
Fam160a1,-0.00012926381529168202,-0.0003966882744403536,-0.00013729906052948284,-6.453806908194005e-05,-9.937176624949983e-05
Gatd1,-7.111813242548696e-05,-0.000330225319028201,-7.15712074324062e-05,-7.863155892468744e-05,-8.9831703748887e-05
Hs3st1,-5.185967965552836e-05,-0.00046031948901487194,-0.00013047536333470806,-8.674176252239728e-05,-7.706220474984101e-05
Serpinb1b,-4.3991567263498435e-05,-0.00046612402901414455,-0.0001288169438406525,-8.491196086252426e-05,-7.606607525690078e-05
Zfp11,-5.906475345948757e-05,-0.00044535688475668604,-0.000126288336797103,-8.269267068207235e-05,-7.806879897041766e-05
Zfp455,-5.7034833052769246e-05,-0.00045046520305033234,-0.00012659854120741822,-7.834997857160286e-05,-7.926402162483753e-05
Olfml1,0.00015674886248015504,-0.00035083254185843446,-0.00015503115251152226,-5.805918921658332e-05,-8.402218981497307e-05
Gprc5c,-1.9193874997379843e-05,0.00026514043941404646,-0.0002632093582611747,-6.418650094136906e-05,2.8864004482022497e-05
P4ha3,-4.461757086449433e-05,-0.00046644228627944445,-0.00012865360741281512,-8.488692735652806e-05,-7.598964582048054e-05
X1700014D04Rik,-4.518315146375034e-05,-0.00046675061390402027,-0.00012859971334083534,-8.481138753678864e-05,-7.588061696861228e-05
Gja10,-4.6002714367436825e-05,-0.0004659783936322043,-0.0001289391936351445,-8.483722650393017e-05,-7.619988732333692e-05
Mb21d2,-0.00011831237921506094,-0.0002832418426118677,-0.0001548454912736434,-5.7287024513368036e-05,-8.342501007440443e-05
Lingo3,-4.817738231745013e-05,-0.00046353054591414936,-0.0001302007515384344,-8.611366230825466e-05,-7.683859011555583e-05
X4930579K19Rik,-4.3629737914119456e-05,-0.0004663594256004677,-0.00012785124087784548,-8.449382389173335e-05,-7.573459376374228e-05
Vtcn1,-0.00011698741999920098,-0.00045313006774083247,-0.00012804358967345055,-7.941874997065762e-05,-7.905828328498282e-05
Rgs13,-4.399587852914147e-05,-0.00046659793385319005,-0.00012880779890520305,-8.471359714612476e-05,-7.61228839647955e-05
Olfr986,-4.3570169546087434e-05,-0.0004667122875132991,-0.00012838166771597477,-8.495014463720313e-05,-7.595331798749984e-05
Mblac2,7.393585815027028e-05,-0.00037067074394386563,-0.00011266756775951919,-8.18676636892592e-05,-9.536347734575182e-05
Sv2c,-4.0939621836062116e-05,-0.0004644347591597486,-0.0001294841707099767,-8.53987835165148e-05,-7.590259916056756e-05
Fam71e1,-5.18715266376289e-05,-0.0004598676184635716,-0.00012595586918022635,-8.56648676631292e-05,-7.588041648171333e-05
Olfr77,-4.5886108039661304e-05,-0.0004513730345236394,-2.0936433518978142e-05,-9.607138934571263e-05,-8.727724296181531e-05
Gimap9,-9.43094569948313e-05,-0.00038217002426877783,-9.616469484945531e-05,-4.569578307297237e-05,-9.241852760450683e-05
Camk2n2,-6.358876082510657e-05,-0.0004469826837102152,-0.00013053949891531213,-9.242405564525409e-05,-7.953620325719966e-05
Nat2,-0.0003149990447334259,-0.00033895185037532326,-6.074492563330246e-05,-7.566426609660688e-07,-8.126395624133402e-05
Adnp,-0.0004863396419549619,-3.802182525471222e-05,-0.00019167542272121522,-0.00024097897038044438,-0.00018463821326043363
Commd3,-0.0008077994694113541,-1.672833441373996e-05,-4.83760341296195e-05,-2.9883514029227686e-05,-6.338205041895846e-05
Cited1,-4.364987492223587e-05,-0.0004664525592070323,-0.00012867424646137177,-8.488253518015953e-05,-7.613263868340302e-05
Eml5,8.618769324516992e-07,-0.0004304096740981314,-9.613187947667025e-05,-7.838068320355165e-05,-7.811859498125193e-05
Rpusd3,-0.00011287368951502198,-0.00038407481643755963,-0.0001240868240613919,-8.897673910149165e-05,-7.705463953309628e-05
Plcb1,0.0005146888193480101,-0.00029713191323385655,-0.00016730960123272223,-2.328981123786728e-05,5.435792447398981e-07
Olfr655,-4.340226869129619e-05,-0.0004669187275780665,-0.00012832574429656466,-8.482710212659496e-05,-7.59591483040467e-05
Zfp524,-0.00012421209546350002,-0.00036238039625688287,-0.00010884103083134842,-0.00011339018625125156,-9.121045316106976e-05
Fam174a,-0.00014655360742547196,-0.0003758772291191587,-0.00011195651324486865,-7.704735345031406e-05,-7.06447023997867e-05
Gpr183,-6.665984410749138e-05,-0.0004612178411339304,-0.00012879252236878183,-8.394394195966132e-05,-7.552323992129597e-05
Ercc6l,-1.193625567940853e-05,-0.0004636027711306614,-0.00012793858136585858,-8.266977399637173e-05,-7.16121958631167e-05
Bzw1,0.0004560731779649591,0.0009104453638755908,-0.00019024368276251516,0.00037854587389450113,0.00014280101134124738
Tceanc,-8.061296369088539e-05,-0.0004461263651342667,-0.0001271317850755546,-6.445598670585986e-05,-8.265014711890327e-05
Fam83a,-5.040537013730066e-05,-0.0004638998874987363,-0.00012849824749421713,-8.497878210905621e-05,-7.606010453071312e-05
Nyx,-4.1812291469565794e-05,-0.0004665278895021152,-0.00012842635502109998,-8.469617794699987e-05,-7.591037620458957e-05
Tmem199,-7.697042620464081e-06,-0.000404700036357893,-0.00010652789633510705,-5.9756862166853286e-05,-6.261263772220685e-05
Rnf7,-0.0005509979255796129,-0.0002636714742924798,-5.7814955654494286e-05,-1.8257665211173175e-05,-6.085626975405986e-05
Gen1,-3.060389532078735e-05,-0.0004497324985718728,-0.00011714952518106059,-8.401535721512985e-05,-7.558411090167594e-05
Msrb3,0.00011043800667524108,-0.00028799822878755246,-0.00018037167342657777,-8.154336353979937e-05,-4.93359471590052e-05
Swsap1,-0.00010163733098011716,-0.0004180192942454202,-0.00013103876376704344,-8.543099566250554e-05,-7.831859319441818e-05
Pcdhb9,-5.820029131382309e-05,-0.000464290039928193,-0.0001296423257790425,-8.503651196568194e-05,-7.543813450491776e-05
Islr2,-4.3326453449078346e-05,-0.000466233198241081,-0.00012889174508382928,-8.499851523769184e-05,-7.611447548119803e-05
Msantd1,-3.790662399860264e-05,-0.0004644346218991552,-0.000125628358339802,-8.531955261639825e-05,-7.60663522948172e-05
Jagn1,-0.000183924508489955,-0.00029839118667090503,-0.0001170931472015535,-7.66831748542825e-05,-5.9343925546442626e-05
Trap1a,-4.366670352028861e-05,-0.0004667207476201063,-0.00012871567815336157,-8.482339913791528e-05,-7.600332210873733e-05
Nat8f3,-5.646417476260142e-05,-0.00045774575353083925,-0.0001304835167574677,-8.706199676576347e-05,-7.785770501141529e-05
Zgrf1,-3.053430992610513e-05,-0.00046036252311980807,-0.00012486689333465154,-7.88094071076899e-05,-7.263270070675139e-05
Gdf6,-3.836868250053918e-05,-0.0004616523229365224,-0.00012993288193740101,-8.494855211147342e-05,-7.611689697652164e-05
Pcmtd1,0.002052428450138156,0.0007920273427398267,-0.00012205902919178688,5.941516768280458e-05,6.944642596726276e-05
Usp42,-3.0168690998839087e-05,-0.00038040451810094137,-0.00010186423749013633,-8.924234255029428e-05,-7.523849903979077e-05
Ffar2,-4.2827636665078325e-05,-0.000465865362576788,-0.00012874120018316568,-8.47931954483508e-05,-7.648399436978064e-05
Taf7,-0.000104201196208634,-0.00040318663476777376,-0.00013035837914809794,-6.0532166761872726e-05,-7.179614499983197e-05
Mtln,-0.00048397815365506185,-0.00038918735938757866,-6.504833472456713e-05,-3.125482468095486e-05,-7.640519474985613e-05
Pcdh19,-4.7541623088275594e-05,-0.0004633767798570022,-0.00013022813083423735,-8.587521230411332e-05,-7.69378276393825e-05
Nup160,7.047788087466046e-05,-0.0003841801537729291,-0.0001348872382750464,-5.0204142347927115e-05,-5.5977781763646585e-05
Cacna1c,-8.016661078367192e-05,-0.0004321003720502767,-0.00014363044112573637,-9.682400653930587e-05,-8.24718753270552e-05
Gfod1,1.6457588314823976e-05,-0.00043622877697722516,-0.00012760903252435053,-8.01338693292325e-05,-7.474718942728696e-05
X2900026A02Rik,0.0006225637997193938,0.0005820486756014948,-0.0003078393056638121,-0.0001364591052888454,-5.756079584117358e-05
Zfp52,-2.6603467492170635e-05,-0.00045279395944852123,-0.0001300666515275343,-8.55122464885568e-05,-7.351110135420996e-05
Rab11fip5,-9.273548479084034e-05,-0.00043223944856046574,-0.00014069214301534543,-9.060990666473222e-05,-8.186217763686419e-05
Plekhm3,-4.74329744478943e-06,-0.00042385120978033627,-0.00013784092519524954,-7.464647548237232e-05,-6.777547941147923e-05
Spryd4,-0.000602063033998701,-0.00020915600007046374,-0.00013093671559843336,-3.0068959062739233e-05,-7.832312814023241e-05
Zfp46,-2.7433403502874617e-05,-0.00039765722668208493,-0.0001365166589937869,-8.505467279172404e-05,-7.400217054862896e-05
Samd3,-4.260740798576776e-05,-0.0004647596856772512,-0.00012805154077052117,-8.537391942749739e-05,-7.525549398525445e-05
Commd1,-0.0005654833657972962,-0.00021548266142295544,6.924421579417746e-06,4.222565025551832e-05,-7.974971218135978e-05
Ncald,-0.0006291985624990151,-0.00019465176570267266,-0.00015739151976756967,-2.2422407545088348e-05,-0.00012847669515506313
X6030498E09Rik,-4.297321715851155e-05,-0.0004666988604906202,-0.00012863829131390606,-8.461215360868439e-05,-7.610841420243182e-05
Six1,-5.171378655152519e-05,-0.0004572407474600446,-0.00013236233685313639,-8.850994395256266e-05,-7.850310682933997e-05
Plpp7,-5.1617780437801363e-05,-0.00045680198568370307,-0.00013119564005405454,-8.650483133830275e-05,-7.800758527297107e-05
Pcdh1,-0.0008122307179157824,0.0006063141155184294,-0.0002619066104162242,7.4148847136994416e-06,-0.0001270432194474926
Kif18b,-2.8372894650824363e-05,-0.0004617510941448181,-0.0001296317973898343,-8.551621256245272e-05,-7.524524822130561e-05
Flrt3,-5.488895579330239e-05,-0.0004616777115619797,-0.0001307441849793031,-8.626161632935305e-05,-7.657573689116284e-05
