gene,0,1,2,3,4,5,6,7,8,9
Ndufc2,0.00015482596648411294,-2.819391624833313e-05,-7.678451823851214e-06,0.0012944551214010766,1.3671216828313993e-05,0.0005251408767251818,0.001442388125144706,-0.0005031068041941112,-0.0014814869052625864,-0.0009428033416549451
Anapc15,-0.00016454628743862412,-7.232194453566672e-05,0.00010125445710423453,-0.00019917404421508013,-0.00015692787664910594,-0.0005133482601078642,-0.0007135553990161653,-0.00027281121701783776,-0.0010141132407308548,-0.0008970658775079734
Coq7,-3.3049982149130573e-05,-0.000165236674261749,0.00028573612097143835,1.5320615369426096e-05,-0.00016813336558807904,-2.8388352720412526e-05,-0.0006372332955597653,-0.0006890886987785732,-0.0008174710631859716,-0.0011744853057193078
Pde2a,-0.00017563299724538499,4.0362955116681096e-05,-0.0002762510815352093,-0.0007539539186768961,-1.61764990776257e-05,1.3284388411309214e-05,-0.0020958070691245866,-0.001267426194512625,0.00020634404283989172,-0.001472481766803781
Arl6ip1,-0.00012103456456582196,0.001488876714150266,-0.0013844954084488877,0.0013847897476699485,5.184846384936953e-05,-0.0014041003533203987,0.0001997653914052341,0.0016132361100780234,-0.00011028756588326684,0.0009360258608210454
Smg1,0.000424967148805866,-0.0012116990262339609,0.00041558016057403793,0.0009317502281110668,-0.0007746438684068621,-0.001195567997903456,0.002643534539045908,0.006936838338403437,-0.002245438842823969,0.0038642769351151527
Nucb2,-0.000125589656993122,-6.851738516981857e-06,0.00014784635567646162,-0.00014945740927006475,-0.00014220481683543091,-0.00040555804392020594,-0.001174578043935289,-0.0005596004061114581,-0.0009402690309838735,-0.0009822646046503398
Pik3c2a,0.000486739117300064,3.059277537103835e-05,0.0011938898409402851,0.003153143159633052,-0.000116557746746545,0.0017542975856045424,-0.0007480622400971406,0.004597645205510657,-0.0033334843966188474,0.0021587549793233808
Ipo5,0.00027832960635038696,-0.000343679259696813,-0.00021653810751691747,0.0016775976099149012,-0.00025151707941243397,-0.0006312781577861723,-0.0016051825353735848,-0.0007458904220588338,0.0010278485931835564,-0.00016116539403931065
Cyp2r1,5.846561684756595e-05,0.000192435113754894,-1.0721446140023367e-05,-0.00035423952214798593,-0.000110303492391119,-0.0005292483661166581,-0.0008134777877695649,0.0007547834497655595,-0.0013841250285852415,-0.0004848326143226349
Pde3b,5.5804466845006154e-06,0.00013807625293422302,0.0003497068562168108,0.007548477902975644,0.00011929829431162296,0.002479433091406366,-0.0018685171671605969,0.0008184753470015262,-0.0005305766396668534,0.0005572190366995945
Qprt,0.0005860490602787238,0.00035256442289250013,-0.0011702676884343683,-0.003714556760372489,-0.00011508321357947603,0.003363783314159987,-0.0004637458351356254,-0.0013671544197490562,0.002649999618294151,-0.0011004954349748792
Maz,-0.000333574884923579,-0.0004918260812674229,-0.0004201676590965611,-0.000868957393687384,0.00010620154619010699,-0.0005071847761033148,-0.0003100639053827949,-0.0003295809293396847,0.0008800213462151914,-0.0019232004285317833
Mvp,8.800663172714366e-05,-0.0004740229454409978,0.0001768826034325106,-0.00012278304746036643,-0.00025872477835585595,-0.0006043828001220082,-0.000971338806964069,0.00010923352409259681,0.000545472827575825,-0.0007028526168343544
Cdipt,-0.00016851921076927595,7.5116765041346316e-06,0.00012064680317226635,-0.00017239783644278634,-3.3721371276401046e-05,-0.00035235442277198255,-0.0011857667140769625,-0.0007310347564402903,-0.00015847930952382573,-0.001207138555985462
Kctd13,-0.000162280631714337,-8.520057296460031e-05,0.0001182650007386138,-0.0001319380625376029,-0.00015171456970754398,-0.00044061321465609484,-0.0010396330742974227,-0.00047953122023243374,-0.0008768426371615716,-0.0010028682293972623
Stard10,-0.0032799260587130503,-0.0032023285943262375,-0.0007347553905095827,-0.0003537310236878305,0.002231422447294405,0.002369869603583142,0.023855058703709,0.011934192895080978,0.013402918322132027,-0.009450152594506107
Ino80e,-0.00018979893378107894,-0.00016264066409050898,2.6022344578300994e-05,-0.00023149454729893832,-0.00014873266346301803,-0.0005315532355276001,-0.000859756258071855,-0.0002666148458687553,-0.0007049605876862432,-0.0010052781170709697
Fchsd2,-0.00023132005451198507,-0.00033885896190559694,-0.0005088414704676272,0.001027242514440616,-0.00018094089703091397,-0.0013548382251217111,-0.0009350574807000851,0.0012529265715746309,-0.0008853690864245051,0.0006932299077553111
Aldoa,8.383387776866818e-05,-0.0005032644171590572,-0.0011554005051720528,-0.0023473052608569377,0.0009247057136756111,2.2969295518885065e-05,-0.0022503798774039106,-0.001499570986498722,0.002087417379432313,-0.002835532137373838
Ppp4c,-6.166541134511929e-05,-0.00025083734277175094,0.00010521328214064544,-0.0006188770820175779,-0.00019957350214797601,-0.0005502975371391519,-0.0003452990263132372,-0.0006004524617202334,-0.00026012814243995673,-0.0007915914480658752
Plekhb1,-0.00015021873439885694,-0.0004887953069290462,-0.00017333365683338512,-0.0003238722261309849,-0.00019076004417491202,-0.00016147523702525493,-0.0008172770615770285,-0.0011505020286039299,-0.00016666387929631244,-0.0009724667756987149
Rab6a,0.00019144624345138596,-0.00020632437690382195,-0.0003314085943687414,0.0008266418871217202,-5.5121795261660333e-05,-0.0004846102337424774,-0.0005504826558124323,-0.0003254534854452976,-0.00021604279761924122,-0.00015858060213802823
Mrpl48,4.944623652359055e-05,-0.00013618936773427697,0.00011377933245058835,-2.2111098503797064e-05,-0.00011357209573215803,-0.00014134093141675267,7.13758876058474e-05,-0.0007752705521443924,-0.0011291229654055246,-0.0007984330986822488
Coro1a,-0.00010098259757558692,-0.00014754148476844005,1.0337128398712684e-05,-0.0006126330752549816,-0.00022139910930141002,-0.000683193002931036,-0.0007381973630895461,-0.00022020065214107943,-0.0006109040331146936,-0.000785025448314536
Sult1a1,-0.005638646644741382,-0.002744636249010151,-0.014346884991032644,0.003979367741245461,0.002669614402728554,0.006288499702036532,0.01571825366334973,0.014235729716774401,-0.0011812111178396772,0.004715301503503112
Sgf29,-0.000228268261602356,-0.000126455025833948,0.00021918984261297736,-0.0003109886599819677,-0.00014649735361313196,-0.0003153355354941172,-0.0008620116559274141,-0.00048252352365863463,-0.0007572754261570203,-0.001080915868150859
Ppme1,-2.1967687559171935e-05,-9.127150758305488e-05,0.00026465666200839363,-1.6456792396640376e-06,-0.00012807884662584105,-0.000535425180171787,-0.0011860233115439376,-0.0002585585441483809,-0.00031650544869754415,-0.0010357518210425281
Cln3,-0.00014038097016280592,-0.00015707159138263394,-5.61043380057681e-05,-0.0002884724850880909,-0.00016379652983066699,-0.000604472571935295,-0.0009062773996851182,-0.0003534422193437238,-0.0006344327033271997,-0.0009387909921384149
Nfatc2ip,-0.000164586511327296,-8.036019365884907e-05,0.00016522619086170172,-0.00012196498572858121,-0.00015741095129097202,-0.00037596374166781537,-0.001070378927269354,-0.0005247434272669517,-0.00095175544151203,-0.0009285059354133452
Cd19,-0.00014572113606485095,-0.00011688809362934197,0.00010432143165443848,-0.00034149599580716555,-0.00018604849715083408,-0.0004726156708013745,-0.0009563091116558959,-0.0004976972894444899,-0.0009072827163961766,-0.0009401747386101278
Lipt2,-0.00013065542818213206,-8.865961957891731e-05,0.0001862715695762117,-5.719094337792542e-05,-0.00015215473143850698,-0.0004050783038376234,-0.0010703600984683583,-0.0005011379860953053,-0.0009782548301420487,-0.0009740482023691114
Pold3,-0.00010323575325266231,-0.00013653059988545996,0.00012025869014447863,-0.0002687876207370374,-0.000163443786626478,-0.0005951170126885203,-0.0008814945098675343,-0.00017374837741074352,-0.0008492997245466937,-0.0008181955857734568
Rabep2,-0.00015425017032916596,-0.00026428978588125007,6.334539055354831e-05,-0.000488011016727801,-0.000178186151641351,-0.00046230624181250947,-0.0005215245198947723,-0.0002918807698861933,-0.0009177873779584818,-0.0009029986017661491
Pgm2l1,-5.637300877056679e-05,-0.00013017587125599197,0.0001901226076426467,0.0003969105059215756,-0.00015055350643866603,-0.0006596785187192284,-0.0010577020386235002,-0.00017179975454509027,-0.0010303054980204183,-0.0007575668041579187
Syt3,-0.00020332040297061605,-6.266452941873853e-05,9.09926743351994e-05,-0.00020391450579114445,-0.00014859104056916798,-0.0003792050915086868,-0.0010739331576602867,-0.0005809588185080423,-0.0008394487848121282,-0.001019566572934153
Sh2b1,-0.000250364617518802,-0.0007091160632058003,-0.0002306312864860811,-0.0004893391093838473,-0.00012533717882243003,-0.0005722892627565714,3.397998925543654e-05,3.974963308107757e-05,0.000286471789700527,-0.0013717876940597031
Slco2b1,0.0014235924963078236,-0.0013757146015898952,-0.004202887469090631,5.0061935942470384e-05,-0.0002688824946118729,0.00010565540165740604,-0.00160062901539626,0.006464390304721517,0.0053175868686587665,0.0026337631137029185
Eif3c,9.04526681534313e-05,-0.0009257117532710142,0.00013653023197200223,-0.0023994518056834387,-0.00017739830498541504,0.0010399123549017894,-0.0013397868102960823,1.829172471548348e-05,0.0029222494195515116,7.178319016293961e-05
Myh14,-0.00013964764675280202,-0.00031702300394246597,-0.0002870747705763818,-0.0015476829690410146,-0.00016568763156901394,-0.0004048433374857867,-0.0013390337875506864,-0.0010325986782864205,0.0002747956846057287,-0.0007696015523293678
Spns1,-0.00015469179594059998,-0.00024079851772249996,2.1487790837658716e-06,-0.0003412921845588939,-0.00018917720852539398,-0.0006882053811101217,-0.000365578853970553,-7.696855292402028e-05,-0.0005285634419366252,-0.0008160323164243469
Rps3,0.002710526555496195,-0.00039070047922490586,-0.003726367018033125,0.005907144417602402,0.0005817624394075702,-0.004382222359654241,0.014952739168255486,-0.008811672977789857,-0.009524818113956772,0.006459236753720415
Dgat2,0.006521210966717107,-0.00010701395592006598,-0.004358236015585756,0.04069237841655745,-0.00023031833821628007,-0.002733546617984846,-0.004519100202391062,0.0005790969633870794,0.017730532543310265,0.0015228804436137192
Il4ra,-0.00020771223919188893,3.5000078697662804e-05,0.0003856639374106959,-0.0028616295826382723,-7.328258043911932e-05,2.9629435483896164e-05,-0.0011153344350805345,-0.0002839409782870732,-0.00041142384432565606,-0.0004577216334274603
Nsmce1,-6.627355761521338e-05,-9.340780241861401e-05,5.238457823953526e-06,-0.0007793557443257654,-0.0001934939924132649,-0.0004368180270501388,-0.0005197021072334284,-0.0012391584829004266,-0.0009152990951615516,-0.0007414615210241528
Psma1,3.470360825509268e-05,0.00015092809245486003,-0.00016445989820319936,-0.0038400944870647475,-8.932957613798499e-05,0.0003312125061108041,0.0008218133440545807,-0.00023587267904818574,-0.0007786115548637701,0.000386901121247202
Kdm8,-0.00015432497299636702,-8.758799803522615e-05,0.00018915262843742964,-0.00018852880980489698,-0.00015964076468075495,-0.0003829700266447379,-0.0010917438663397025,-0.0004355396556489047,-0.000944886054026805,-0.0009750249310021811
Thap12,0.00019780414718643895,-0.00027057777843381094,0.0004531617175303211,0.0015791489952288408,0.000109039740956696,0.0009131951450481559,-0.001542629354238702,-0.0011245112271418927,-0.0009759656130321967,-0.0005750312728568496
Copb1,0.0002731562702591459,-0.00037423332393580593,-0.0007286385453225221,-0.0002417498663656166,-0.000269009939512607,-0.0012593381424955473,-0.0003000978319491552,-0.0005632973320239855,-0.00019245726870593675,0.0028896055093325275
Far1,-9.15857994765768e-05,-3.713934452192914e-05,2.8151981639770923e-05,-0.00018215128779171578,-0.00014092878292257398,-0.0005765782377207744,-0.0010989835425147824,-0.0003922320103111933,-0.000989368154240105,-0.0007345137096957735
Acer3,-0.00027523785717206294,9.657016105654446e-05,1.3916864486078653e-05,0.0008825859359271263,3.0904453332142457e-06,-0.0002558655009752614,-0.0008635930090227182,0.00019889535100283158,-0.00178238006297595,-0.00022312958965234344
Myo7a,-1.6331544884838997e-05,-0.000279518748598131,0.00021391978679101352,-0.00016622275442938005,-0.00021744916308795098,-0.000543135465784237,-0.00048002276339755126,0.0010125131948623357,-0.0008320651191588466,-0.0003960936002488437
Aqp8,0.0056170350630475015,0.001862467517377198,-0.00606866448384904,-0.025076187839783815,-0.0005681344676494647,0.001588875636601994,0.0047096966470930755,0.0019629380842636425,0.0002482629340945007,0.003843868935724417
Lcmt1,-0.00012748117637967495,-2.3556056624533936e-05,0.00011784877058322169,-0.0004151464091275181,-0.00014575081548189796,-0.00033576776355126735,-0.0009063692049374936,-0.000524676424461047,-0.0009361340004757216,-0.0008840961723031455
Arhgap17,-0.00025234077216915803,-0.00019201253707136503,2.0641078200479533e-05,-0.0002997976015981606,-0.00013167096058610295,-0.00036632551006147773,-0.0010714560084234483,-0.00012176338751142138,-0.0005105014496283504,-0.0009210992540632207
Disp1,-0.00016175397763962707,-2.7486350116230667e-06,9.907935235216557e-05,-0.00032456600034626564,-0.000141647791956447,-0.0004220680011318407,-0.0011779555057835312,-0.0005962416336663676,-0.0008574206189142801,-0.0009679764024299509
Parva,2.445285268799032e-06,-0.0001221182171092463,-0.0006356876458397363,-0.0019553599891084473,-3.4217361058912506e-05,0.00030420423365945504,-0.0018619751406131378,-0.0014202035589742337,0.001419626201718638,0.000502247175079532
Dkk3,-0.00012312620923069498,-8.563893119397592e-07,0.0001781453840601406,-8.669193173247558e-05,-0.000135383025147977,-0.00039817664281810715,-0.0012325688519071734,-0.000766456999773089,-0.0009151132112870833,-0.0010201283087058074
Pak1,-0.000140263952162629,1.7846161986901318e-05,9.522758317863372e-05,-0.00015569148550547752,-0.00013720297933689503,-0.00047557100348248567,-0.001214373088383505,-0.00038464189657211155,-0.000927409159879653,-0.000919158571705979
Rbbp6,-0.0002484289545260199,-0.0009523869286995227,-0.00021596366917078417,0.00019466130533094046,-0.00024044354965167494,-0.000807141391675598,0.0007634734818044069,0.002161464408643424,0.00014184147508557938,-0.0006865323892103884
Rusf1,-0.00017615201127624893,-0.00012114418166854404,7.199304327582517e-05,-0.0003122571412126173,-0.00015956196412920498,-0.0003084526025426817,-0.0008479482335178408,-0.00022896144626380913,-0.0003837399412359632,-0.000948664906756919
Tgfb1i1,-0.00014049944361986405,-0.00010139785567175224,0.00011798871090707474,-0.00015300221916591768,-0.00014512409154733607,-0.0004886463929205917,-0.001125641839209418,-0.0005372302896714514,-0.0008426068535154467,-0.0010256763130837318
Itgam,-0.00012422203684104598,-3.517690765162453e-05,0.00018103958440781438,-0.0001647003366414627,-0.00015613544583175802,-0.0004923328683639561,-0.001172786010711147,-0.0004569783019939815,-0.0009208711037568165,-0.000938459137755215
Lyve1,-2.5590712531521812e-05,-0.00024273707826230398,0.00012286503256928516,-2.8341149571596772e-05,-0.00014345395810796995,-0.0007808988462517369,-0.0009581463681282655,0.00025243681936737216,-0.0009132092883981669,-0.0008966008146122754
Rnf141,0.0001089618735554839,-0.00024791769169166884,-0.0016270574080002236,-0.006232881589543634,-2.60100718893618e-05,0.0009248430247442305,-0.0005696511516925634,-0.0019128720142310238,-0.00022661880608248306,0.0014972301181106998
Itgax,-9.693882787203037e-05,-0.00015248143662435496,4.1149430194560085e-05,-0.00024995623956796965,-0.00018263038371500208,-0.0006379331829489751,-0.001072181554628233,-0.00026082773941301876,-0.0008191735336536333,-0.000866684967137121
Adm,-0.000137242129894377,-5.476551096371147e-06,0.00012615247013270675,-9.575185102239055e-05,-0.000147170826695169,-0.0004876511704681887,-0.0011587891488009966,-0.0004879605441600572,-0.0009567001683836334,-0.0009611737616614816
Fus,-0.0007741512591543154,-0.0011920759904853794,-0.0006567137282687005,-0.0010663992128430867,2.0256623970250886e-05,-0.0004913279749208,0.0009545635594579365,0.0006164139502749519,0.001978596606305762,-0.002559864047439754
Tead2,-0.00011541545501452999,-3.555003954878759e-05,0.00012940494770185786,-9.719891105567117e-05,-0.00016059114813887895,-0.0004894595265701135,-0.0011208398250297472,-0.0005605840038083537,-0.0009489296040297665,-0.0009424034768540639
Cd37,-0.00015583210299699703,-0.00010536584098911277,0.00013083616270978345,-0.00025299426400549594,-0.00017048988414657205,-0.0004751426001842124,-0.0010126940572717646,-0.00046675946264174384,-0.0008087569618126933,-0.001030534528648798
Prss8,-9.517717416305079e-05,-8.444536378332533e-05,0.00018977149213698672,-8.341608717891982e-05,-0.00014910284382365401,-0.0003298200861938601,-0.0011502834154146807,-0.0006351987857825676,-0.0008764281805936851,-0.0010750873830293927
Kat8,-0.0002271097722075629,-0.0003512485298436521,0.00012282641204926353,-0.00034126733691973535,-0.000164427947984614,-0.0002649065792228765,-0.0005029533605754998,-0.00039535148346227575,-0.0009254821504535285,-0.0007687227557525152
Bckdk,-0.0002479430466175851,2.9309751187390964e-05,-1.1174584216935901e-06,-0.0007363983834052474,-6.685252376475909e-05,-0.0002539885719541126,-0.0011601964795667137,-0.0007219600129653444,-0.0006144690431656881,-0.0010426600267896336
Stx4a,-0.000292494625199932,-0.00018769555361906697,1.4053330848486934e-05,-0.0015406751028406403,-0.000102414686483239,-0.00020281229558270333,-0.00020314989489802901,-0.0002471736819968577,-0.00039897498081854695,-0.0012421825985024489
Stx1b,-0.00018737016014948202,-9.251789642978492e-05,0.00018628345886788862,-0.000717260250589191,-0.00015160597854768103,-0.0003697086397444254,-0.000889696919158674,-0.0006892715400817946,-0.0009273710429826951,-0.001009134038515913
Fbxl19,-0.00012863527247390205,-6.324651542361942e-05,9.267744475477827e-05,-0.00015292857274974036,-0.00017013522153913,-0.0005031275165824276,-0.0009673648585112161,-0.0003996615894721926,-0.0008547430408379497,-0.0009412120342967847
Bcl7c,-0.0003578718191220309,5.458264115176639e-05,0.0008999293501310808,-0.001386613227105327,-0.00010418267358517098,-0.00010102009226853154,-0.0001594419278255878,-0.00041779338677658604,-0.0012936120663585983,-0.000960204292551468
Phkg2,-0.00020159687020785698,-0.000273837113815033,7.217163608797511e-05,-0.00023322382213555054,-0.00024694417076723,-0.0007109887975425542,0.000199865393434958,2.476675364484141e-05,-0.0006827765079038384,-0.0009847165223702814
Rnf40,-0.00010453315234831357,-0.000489909465576073,0.00019765510180212302,-0.0007006364971699515,-0.00022333639039919396,-0.00042343407492921424,-0.000748296314367518,3.801627391425733e-05,0.00016913824876731897,-0.000827854009813266
Prr14,-0.0003315281009276389,-0.000532637923036184,-6.621578205034044e-06,-0.0006917954224370316,-6.87240024892263e-05,-0.0005774779383268522,2.589472284661535e-05,0.00010430416817143246,-7.646491430954129e-05,-0.0015344824475218351
Nucb1,-0.00045384290197711104,0.0003040347460155291,-0.0014096288285470543,-0.0009900523466887024,0.0005438703575882972,-0.00046394138268240535,-0.00384638299855404,0.00034078244789170016,0.005119453052776011,-0.0018599154391860603
Bcat2,-0.000299882418563858,-0.0004111297534144298,5.353057796698582e-05,-0.0007870094312265191,-0.00017452585731876305,-0.0005262414120513855,0.00039317027963364727,0.0005771334593198729,-0.0007957252026237652,-0.0010764166684192813
Fgf21,-0.00012496272538044899,-0.0002678097589505479,0.0006188801080947544,-0.00047720315437598974,-0.00016768939640378206,-0.0006639019297309081,-0.0010324178753968543,-0.0008574039558251882,-0.0009236912497212698,-0.0010424338455312019
Itgal,-0.00012903444818925897,-0.00020249645007177697,-5.327336177464514e-05,-0.00031152778098422426,-0.00019443101607477504,-0.0009300557339760827,-0.001169854363800811,0.0005591773929130133,-0.0004428456599808369,-0.000399461532158868
Abcc6,-0.0008028162666756217,-0.0029394828057388235,-0.002557393631390069,-0.0032127606472392095,-0.001462649738030595,-0.0006581638615700368,0.010949109832384582,0.00932851675709191,0.0011980491409823563,0.004294319666974914
Nomo1,0.00010081794361145459,-0.00016783907010709402,0.00045151987168257876,0.0009395262403698517,1.49062489889687e-05,0.0006120056104713512,-0.00195720803937729,-0.0005039870156679574,4.5785210455599504e-05,-0.0008407972387066377
Sergef,-0.000156277187233576,-4.491083077337488e-05,0.00016670256810199437,-0.00010470028666860565,-0.000156387404281051,-0.00034364681515943563,-0.0010379891062401478,-0.0006096276650559112,-0.0009899413477155888,-0.0009570210911476961
Lamtor1,-0.0003854221182890401,-0.00012538284301934202,-5.7566001508592565e-06,-0.0007989089319932747,4.829433358067788e-05,0.001016088693425927,-0.0006092772771648643,-0.0015728969959667525,-0.0002975277865685398,-0.001322530331030589
Rgs10,-0.000135044843122126,-3.7100834096864515e-05,0.00013463933468454953,-0.00011597767019720455,-0.00016719788184669298,-0.0004967160219925765,-0.0010734281455294793,-0.0005494836402335401,-0.0009555867069230118,-0.0009348449185595247
Tial1,-0.0003277800145936811,-0.0010531594838891082,-0.00047199856649236485,-0.00019669210369633412,-0.00014665283269759002,-0.0011330191133742205,0.0016620459294005502,0.0018628908421446074,-0.0011474019604165628,7.497028088304375e-05
Bag3,-4.8058120719314034e-05,-0.0002806010390102689,-0.000328625953320543,0.001741316446465675,-4.5929210531421296e-05,-0.0005003997858796183,-0.001739790246357944,-0.0005120375753585169,0.0007956829653239268,-0.001520377492076366
Fgfr2,0.00023721356091940205,0.00017937129429299392,-0.0008212203195016285,-0.0022822828239209294,-0.000276142593211993,-0.0022444344283190066,-0.0008201451156428055,-4.9011159570607056e-05,-7.479086005552834e-05,0.0010641753702467919
Ate1,-0.000170532220695254,-0.00038889683110805094,0.00020103020243033664,-0.0005845817178694366,-0.00016066105602771498,-9.386022349296246e-05,-0.0007833635209531194,-0.00015101573736823093,-0.0008076135847830702,-2.949042022385349e-05
Tacc2,-0.00015458755561875397,-0.00022999273315292294,-0.00026980164590319997,-0.0013535045270238195,-0.00013252507635888903,-0.000997075561396143,-0.0008725288986323107,0.0010019905599295857,-0.0006261811334628066,-3.2166505875809656e-05
Acadsb,-0.000878807954336172,0.0006345363596142969,-0.002274019365186724,-0.0011217285403200862,3.497391810837783e-05,0.002126753185849861,0.00013873544081223314,-0.005691540050180244,0.00034394444449233205,0.0032054861050924187
Dctn5,-7.71619845908573e-05,-0.000180626458332873,4.7844235496461366e-05,-0.0007175954947794263,-0.000149676626193622,-0.0006216657817576416,-0.00021354940242989336,-2.250392100089736e-05,-0.0008300171378977198,-0.0007509215101563076
Ndufab1,-0.0005416772850952708,-0.0004327151903046939,-0.0003985914841344273,4.474149555071273e-05,1.859629929462869e-05,0.00013274245968164552,0.0021957654675287637,-0.0012470146274948348,-0.0025015741847822753,0.00010206874171104482
Ubfd1,-4.262595784041631e-05,-0.000280987323434185,6.169621836658789e-05,0.00013010383510135434,-0.00019001108562249986,-0.0006327161725538061,-0.0010140657257501746,5.062893763899279e-05,-0.0003305289722781883,-2.1823843825037504e-05
Ears2,-0.00017406180991668804,-0.00020350075395620992,0.0001649091943318251,-0.0003810508481943698,-0.00017564348803946107,-0.0003080209169339806,-0.0009701913754204003,-0.0004769996801308837,-0.0007367756712464385,-0.0007849298799967963
Gga2,-0.00014712000493516305,-0.000465896516965926,1.5693690425833223e-06,-0.00017331002456779995,-0.00011012163831883702,-0.0001466017403552102,-0.0011700677254671773,-0.0005278799876705325,-0.0003076052168831406,-0.0009382559616278773
Mettl9,6.533202005792057e-05,4.903225466953611e-05,-0.0002543475885534444,-0.0009339346839522063,5.251956487122427e-05,-0.00015637837895071942,-0.0006168767609599119,-0.0007203895310740603,-0.0006284195801337802,-0.0007516792223135153
Cdr2,-8.230114176175167e-05,2.4507096800985167e-05,0.0001431471909786895,-0.00017026124060345497,-0.00015348896205145504,-0.0005075975418973205,-0.001185429694551279,-0.0006466101138977711,-0.0009226729856073297,-0.0009518614140301149
Mrpl17,-0.00012366399360113598,-0.00036623964903146207,0.00018065615611284407,-0.00040951408659410627,-0.00020164815957007497,-0.0006298278961069907,0.00021407592767678897,-0.0015386816882869928,-8.657531643317707e-05,-0.0009778132357619717
Polr3e,-0.00021382105304629695,-0.0002539147266159522,0.0001371910878851481,-0.00017568053057754465,-0.00016301906123884904,-0.00037207749493330805,-0.000828559470956616,-0.0002845981195111814,-0.0007980373895193749,-0.0008530198980435319
Arfip2,-0.00023129842158349094,-0.00035022092673966097,0.000179521480636647,-0.00011176345025744219,-0.0001731103573125301,-0.00046982768501729986,-0.00025580202721988397,-1.4978675746030453e-05,-0.0009667763697883697,-0.000986458980324613
Dnhd1,-0.000150766609916011,-0.00013111051405141004,0.00012608514334593832,-0.0001365541077126936,-0.00017815751819806304,-0.0004525257325480909,-0.0009613462269828781,-0.0004979947165227287,-0.0009268515400469335,-0.0009630627609397548
Uqcrc2,0.000665210488509912,-0.0010409391155374356,-0.0005614230715547644,0.0001930055520176748,-1.469010981780592e-05,0.004702146205010446,0.003296188107534225,-0.009783445664349676,0.0005400953518649487,0.0020586534719940945
Rrp8,-8.058821399875831e-05,-0.00022479946841980606,0.00016853258192307965,0.0001896496773537122,-0.00017059631320760798,-0.0005473871939237175,-0.000985292649759318,-0.00046620341260109716,-0.000707826960295905,-0.0008787472183441151
Ilk,-0.00014001520983896002,-0.0004616029477914421,-0.0001305165513925973,-0.00040139790801984324,-0.00010242498207806299,-0.0009936144958527398,-0.00017988624609330758,-0.0005633800406089791,0.00019375346853670486,-0.0008596295748259301
Tpp1,-0.00042840010318234684,-0.000630200976275603,-0.0004994574924151147,0.0011824418308625515,5.805488197249835e-05,-0.0011558271895128207,-0.0010909098918551435,0.0005259472154853005,0.001726349279357511,-0.00106770536905097
Hpx,-0.00652942006178172,0.12062385702044781,-0.008605551258417542,0.034327697237600006,-0.007008202965832236,0.009805917420875863,0.06450169210817781,0.03709137695062192,0.014314591414923883,0.07412807158942047
Anks4b,0.0004501207747580293,-0.0017554547810079185,-0.0008843019534536849,-0.0017342833144374675,-0.0005888379611229872,0.000410969804516897,0.0008081463578858416,0.0018911059907008511,0.001731247956319949,0.00030679116633518266
Tmem159,-0.000151022895365584,0.0001267915348962801,0.00011012017257613167,-0.00021995120522452018,-0.000135088933417498,-0.0003363984092565551,-0.0012372142698301076,-0.0006066280458147632,-0.0009019835914055066,-0.0010000689448131227
Trim30a,-3.88149855829194e-05,-5.3309687962866146e-05,-0.0002775494976239606,-0.00028179265002664433,-0.000190557033725653,-0.0011392226421578896,-0.0010446632709510066,0.0009771355979794941,-0.0007649192840561751,-0.00022748576925160708
Lyrm1,-0.00014820316151228197,-1.743831321653526e-05,0.00012673751885685687,-5.494610187805202e-05,-0.000152678476620014,-0.0004390173150985929,-0.0010800435169287476,-0.0006273439446002245,-0.0009922251761166367,-0.0009459072889876055
Rexo5,-0.000160231293583528,-0.00012530767182905697,7.648113578872129e-05,1.6692106512252947e-06,-0.000150930707874818,-0.000503583203094505,-0.0009529618716075051,-0.0003423339027923527,-0.0010501310854680002,-0.0008809820737391566
Eri2,-0.00010863370665266301,-6.667323873704184e-05,6.884521872553989e-05,-0.00025719417116571916,-0.00014886468232280298,-0.0005057164011212723,-0.0008708999364524367,-0.00034610855072672494,-0.001111494186301943,-0.0007437099903760302
Chst15,-5.15099818071832e-05,-0.00010836377679593407,5.633431479399385e-05,0.0004063462352088846,-7.676243735417025e-05,-0.0005292866798506662,-0.0012212158811626627,-0.00047363657582027166,-0.0009103963816614102,-0.0006391145622929545
Oat,0.009119590940824769,0.020842377116883637,-0.06159257395747193,-0.018086206102192977,-0.0076661453054271255,0.0030617291458120066,0.014739439065401892,-0.008556388467912072,0.050540060038677906,0.028389966086925688
Acsm3,-3.137027946332259e-05,-0.0008574029926892063,0.0005150566657309364,0.004106424470986005,-5.641509804318834e-06,0.0005546134753111408,-0.00033900785791164516,0.0018693744663622113,-2.8921277159381867e-05,0.0006997226661457399
Thumpd1,-5.649741135418194e-05,-0.00021625444997902703,4.1195815763298486e-05,-0.00032343117068183233,-0.000136132749022387,-0.00027845106872506116,-0.0012048916812202517,-0.00020560621427511276,-0.00044053849773352364,-0.0008565576119059133
Lhpp,0.00018617027596634498,0.00040038762934904514,-0.0021258780417887794,0.001213894346185673,-0.000284412739912842,-0.0022996698824426175,0.000851205649803398,-0.001169630128031816,0.0023961803164809763,-0.0014665313967885663
Fam53b,-2.333581179373367e-05,0.00024618958330583995,-0.00030464600587695647,-0.0005598296386586878,-0.00011070236738128398,-0.0005107276163498339,-0.0015461394442929843,-0.00039634189339584085,-0.00035047746675197564,-0.0007260340352118773
