	Mmus_C57.6T_LVR_BSL_Rep1_B1	Mmus_C57.6T_LVR_BSL_Rep2_B2	Mmus_C57.6T_LVR_BSL_Rep3_B3	Mmus_C57.6T_LVR_FLT_Rep1_F1	Mmus_C57.6T_LVR_FLT_Rep2_F2	Mmus_C57.6T_LVR_FLT_Rep3_F4	Mmus_C57.6T_LVR_GC_Rep1_G2	Mmus_C57.6T_LVR_GC_Rep2_G3	Mmus_C57.6T_LVR_GC_Rep3_G5	Mmus_C57.6J_LVR_FLT_C_Rep1_M25	Mmus_C57.6J_LVR_FLT_C_Rep2_M26	Mmus_C57.6J_LVR_FLT_C_Rep3_M27	Mmus_C57.6J_LVR_FLT_C_Rep4_M28	Mmus_C57.6J_LVR_FLT_C_Rep5_M30	Mmus_C57.6J_LVR_FLT_I_Rep1_M21	Mmus_C57.6J_LVR_FLT_I_Rep2_M22	Mmus_C57.6J_LVR_GC_C_Rep1_M36	Mmus_C57.6J_LVR_GC_C_Rep2_M37	Mmus_C57.6J_LVR_GC_C_Rep3_M38	Mmus_C57.6J_LVR_GC_C_Rep4_M39	Mmus_C57.6J_LVR_GC_C_Rep5_M40	Mmus_C57.6J_LVR_GC_I_Rep1_M31	Mmus_C57.6J_LVR_GC_I_Rep2_M32	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep1_B2	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep2_B4	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep3_B6	Mmus_BAL.TAL_LVR_RR3_BSL_wERCC_Rep4_B7	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep1_F1	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep2_F2	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep3_F3	Mmus_BAL.TAL_LVR_RR3_FLT_wERCC_Rep4_F4	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep1_G1	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep2_G2	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep3_G3	Mmus_BAL.TAL_LVR_RR3_GC_wERCC_Rep4_G5	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep1_M4	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep2_M5	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep3_M7	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep4_M8	Mmus_C57.6J_LVR_RR1_BSL_noERCC_Rep5_M10	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep1_M4	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep2_M5	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep3_M7	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep4_M8	Mmus_C57.6J_LVR_RR1_BSL_wERCC_Rep5_M10	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep1_M25	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep2_M26	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep3_M28	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep4_M29	Mmus_C57.6J_LVR_RR1_FLT_noERCC_Rep5_M30	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep1_M25	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep2_M26	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep3_M28	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep4_M29	Mmus_C57.6J_LVR_RR1_FLT_wERCC_Rep5_M30	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep1_M36	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep2_M37	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep3_M38	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep4_M39	Mmus_C57.6J_LVR_RR1_GC_noERCC_Rep5_M40	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep1_M36	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep2_M37	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep3_M38	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep4_M39	Mmus_C57.6J_LVR_RR1_GC_wERCC_Rep5_M40	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep1_M16	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep2_M17	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep3_M18	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep4_M19	Mmus_C57.6J_LVR_RR1_VIV_noERCC_Rep5_M20	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep1_M16	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep2_M17	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep3_M18	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep4_M19	Mmus_C57.6J_LVR_RR1_VIV_wERCC_Rep5_M20	Mmus_BAL.TAL_LVR_BSL_Rep1_B1	Mmus_BAL.TAL_LVR_BSL_Rep2_B2	Mmus_BAL.TAL_LVR_BSL_Rep3_B3	Mmus_BAL.TAL_LVR_BSL_Rep4_B4	Mmus_BAL.TAL_LVR_BSL_Rep5_B6	Mmus_BAL.TAL_LVR_BSL_Rep6_B7	Mmus_BAL.TAL_LVR_FLT_Rep1_F1	Mmus_BAL.TAL_LVR_FLT_Rep2_F2	Mmus_BAL.TAL_LVR_FLT_Rep3_F3	Mmus_BAL.TAL_LVR_FLT_Rep4_F4	Mmus_BAL.TAL_LVR_FLT_Rep5_F5	Mmus_BAL.TAL_LVR_FLT_Rep6_F6	Mmus_BAL.TAL_LVR_GC_Rep1_G1	Mmus_BAL.TAL_LVR_GC_Rep2_G2	Mmus_BAL.TAL_LVR_GC_Rep3_G3	Mmus_BAL.TAL_LVR_GC_Rep4_G5	Mmus_BAL.TAL_LVR_GC_Rep5_G6	Mmus_BAL.TAL_LVR_GC_Rep6_G7
Ubald1	998.6932493	897.3734231	686.521068	800.18243	839.5015472	814.095892	696.4148264	962.1088058	954.0892684	1128.805772	858.4722034	999.1571729	1083.881094	1215.226843	662.6671667	1120.659099	976.4846014	1367.295133	1159.590182	1249.923972	1352.132303	762.3224906	732.8367596	156.3522992	196.1441587	187.0428287	160.9306622	150.9089563	201.634517	153.5905304	253.5974713	190.7065969	204.9275481	199.4898288	234.4047457	289.915826	282.7542371	344.5739605	335.3597469	167.2628233	282.2988454	290.6729626	399.5727419	350.5436563	166.8190241	370.8273064	300.1102461	647.6591811	975.7901179	542.9016036	420.7007977	296.1289437	630.1450767	976.1104244	519.6249206	362.5179232	478.5238211	329.2195998	429.015176	282.0788991	390.7330614	481.4614317	291.102822	485.0136504	297.4639304	375.7635692	251.5859515	303.3176628	482.1577405	335.7350027	398.1036911	252.3914587	297.7279161	491.6096377	351.6164323	233.5531291	204.0568149	232.0382326	276.4320452	285.8170122	197.8571707	213.6042318	267.6076612	217.6014508	343.4353534	319.5638675	346.4730846	267.7803212	214.6396708	303.2864051	428.7108578	229.2421769	232.9991775
Nphp4	1.396773775	13.96196274	1.378556361	8.452631302	4.529684607	5.226939916	4.072601324	23.24558189	12.06181123	7.361776773	0	0	0	9.760858179	15.62894261	0	2.169965781	4.259486394	6.523714104	0	3.830403124	1.509549486	1.362150111	3.653091104	5.222773458	15.90242673	4.310642737	2.135504098	3.562447296	3.199802717	3.693167057	1.376942938	2.377349746	4.735663591	0.7488969511	0	2.610039112	4.212395606	2.619998023	4.147012147	6.02467048	5.055181958	0.7943792085	0.8829815019	5.033332624	3.540117484	2.353805852	4.189257316	1.07584357	4.883672596	3.448367194	7.465435555	1.482694298	5.856662547	4.759922937	4.178880959	5.266771616	0.78385619	3.207590101	0	2.201313022	3.2641453	4.560357525	2.874154965	7.607773157	2.087575385	6.006030671	2.937701335	1.789082525	9.053528162	7.331559688	10.51631078	4.421701724	8.813718603	4.849881824	4.200595848	3.693336016	3.851256972	5.041313895	3.260270101	0	7.216359183	7.433546144	1.229386728	0	6.680777717	8.771470496	6.557885418	6.157695475	3.426965029	5.628588942	2.240151566	2.052856189
Ccser1	2.79354755	3.807808019	0	8.452631302	6.039579476	6.533674895	6.787668873	1.291421216	9.649448985	0	2.201210778	2.230261547	0	2.440214545	17.71280163	0	6.509897343	0	1.630928526	0	1.915201562	1.509549486	1.362150111	14.61236442	15.66832037	12.87339307	9.33972593	10.67752049	14.96227864	24.79847106	8.001861957	15.83484379	6.656579288	9.471327181	11.98235122	10.38786347	3.480052149	10.10974945	15.71998814	15.20571121	5.164003269	14.32301555	15.88758417	8.829815019	10.78571277	12.39041119	55.31443752	17.59488073	19.36518426	13.02312692	10.34510158	11.19815333	17.05098443	24.40276061	23.00629419	18.80496432	12.03833512	10.19013047	14.43415545	13.39688703	17.61050417	9.792435899	11.40089381	12.93369734	9.890105104	15.30888615	10.01005112	13.21965601	11.62903641	12.82583156	18.32889922	15.36999268	16.21290632	10.77232274	12.9330182	7.561072526	8.310006037	16.36784213	18.48481761	18.4748639	3.450997164	17.31926204	13.80515712	6.146933639	7.197746927	13.36155543	6.140029347	12.02278993	11.43572017	13.70786012	5.628588942	13.44090939	20.52856189
Grin3a	0	0	0	1.408771884	0	0	0	0	0	0	0	2.230261547	0	0	16.67087212	0	0	0	0	0	0	0	0	0	2.321232648	0	0.7184404562	0	0	0.7999506792	1.846583529	0	0	0	0.7488969511	0	0	0	0	0.6911686912	0	0	0.7943792085	0	0.7190475177	1.770058742	11.76902926	0	0	0.8139454327	2.586275395	24.88478518	1.482694298	0.9761104244	0.7933204894	5.223601199	0.7523959452	0	2.405692576	0.7442715017	3.301969533	0	0	5.74830993	0	0	0	0	1.789082525	1.50892136	0	0	0	0	0.8083136374	0	0	0.9628142431	0	1.0867567	0	0	0	0	0	0	0	0	0.8796707821	2.570223772	0	1.493434377	0
Myo9a	353.3837651	538.1702	304.6609559	549.4210347	356.3351891	392.0204937	528.0806383	485.5743772	701.9974137	353.3652851	449.0469987	185.1117084	260.4520188	334.3093926	434.4846046	288.3342449	316.815004	291.774818	318.0310625	406.7490019	302.6018468	419.6547572	366.4183798	859.9376458	1041.653151	1084.394051	830.5171673	760.239459	870.6621192	648.7600008	762.0234695	767.645688	976.1398056	841.7642032	757.1348176	862.1926682	1214.5382	1005.920071	1058.479201	884.6959248	883.044559	1045.580135	970.7313928	1016.311709	910.3141575	1345.244644	1342.846239	851.2570866	861.7506995	943.3627565	1251.757291	1383.594056	816.9645583	784.7927812	1090.815673	1155.460585	916.4182613	1080.15383	1135.486896	866.332028	1011.503333	782.5788356	1015.439609	1169.062532	894.6741232	1256.720382	1125.797082	1349.873763	1269.354051	1220.71738	1165.71799	1129.289988	1290.399953	1098.776919	1189.837674	797.2730919	710.9671832	976.2936425	865.425552	981.3413003	727.0100693	712.9762873	903.7068241	598.7113364	719.7746927	789.4452336	985.0361367	663.4394081	906.0609056	732.5137749	668.863986	797.4939574	735.9489438
Fam149b	852.0320029	883.4114603	891.9259659	888.9350586	1133.931047	1190.435566	935.3407707	1002.142863	816.5846204	969.3006084	717.5947136	1028.150573	903.5681574	885.7978798	950.2397108	1043.769967	835.4368256	758.1885782	883.963261	830.9550426	1013.141626	1068.761036	1046.131285	727.6957479	864.6591613	785.2769772	786.6922995	777.3234918	874.2245665	898.3446127	944.8352388	751.1223727	840.1554001	1011.064177	855.9892151	931.1303076	870.8830503	818.0472266	833.1593713	824.5642486	885.6265606	865.2786452	827.7431353	943.9072255	834.8141681	862.9036367	823.8320482	1034.746557	1149.000933	1102.896061	968.1290897	872.2117207	1079.401449	1172.30862	1053.52961	880.6991621	931.4661802	890.4606319	898.9271258	943.7362641	888.2298043	889.4795941	897.6303729	967.1531458	979.1204053	832.9425784	876.880478	902.6087352	857.8650707	903.0894341	835.7978045	872.0448476	888.0250963	891.164881	936.0271921	793.9126152	786.6805715	899.268503	899.8745302	836.8026592	840.8929757	743.2849958	900.5210186	829.8360412	906.9161128	958.6916025	1025.384901	739.9480713	875.2724282	942.4153829	874.3074824	1014.788659	977.159546
Rcan2	553.122415	569.9019335	1036.674384	808.6350613	952.7436624	1070.215948	872.8942171	956.9431209	611.5338294	426.9830528	297.163455	347.9208013	324.5632849	375.7930399	574.1031586	509.3904994	171.4272967	491.9706786	347.387776	333.4294394	361.9730952	827.2331185	1601.88853	764.2266589	1182.668034	918.5544583	1002.224436	375.1368866	812.2379836	827.948953	526.2763057	380.7247224	949.9889584	686.0792627	314.5367195	469.3425587	754.3013033	625.961987	666.3528305	514.2295063	452.7109532	724.5760807	579.102443	673.7148859	464.5046965	330.1159554	357.7784895	223.7063407	253.8990825	397.2053711	353.4576374	367.0505815	211.2839375	239.147054	414.1132955	187.0049229	498.0861157	366.0608407	322.3628051	439.8644575	194.8162024	489.6217949	323.0253247	336.9946697	454.1840575	364.6298338	406.4080754	273.2062242	180.697335	418.7256775	350.4485531	477.2787199	263.8282029	200.7569237	398.4986232	1153.48362	717.4305212	625.829258	1261.168693	917.222655	1018.044163	379.580493	821.9378165	768.3667048	505.898784	404.1870519	630.6687287	321.3363855	873.5130867	591.1514675	286.1199379	887.8467372	627.1475658
Rbms3	262.5934697	267.8158306	223.3261306	204.2719231	227.9941252	214.3045366	175.1218569	240.2043461	244.854768	306.7406989	314.7731413	381.3747245	288.5006977	178.1356618	477.2037144	146.0893508	286.4354831	191.6768877	304.9836343	240.9071342	176.1985437	330.5913375	332.364627	494.6285355	571.6035395	580.8172049	528.7721757	410.0167869	442.4559542	511.168484	352.697454	478.487671	452.1719216	435.0890924	399.9109719	381.5178948	310.5946543	498.7476397	427.9330104	555.6996278	280.5775109	307.5235691	457.5624241	474.1610665	477.4475518	514.2020645	463.6997529	578.1175096	531.4667235	440.3444791	510.3583447	447.9261333	612.3527451	527.0996292	496.6186264	562.059489	468.7426739	497.7486807	433.0246636	468.1467746	563.5361336	476.5652137	538.122188	416.7524699	426.0352968	505.8891015	520.5226582	513.3633083	410.5944395	536.4215436	442.8262052	492.6487126	465.0156313	432.8515136	492.2630052	503.2313825	469.0536741	571.9116604	524.2966451	492.3007852	532.6038957	391.1266677	464.0656664	458.5612494	356.8025977	453.1794218	513.131024	430.6344758	453.0304528	386.390307	400.5679131	541.3699617	460.8662145
Olfr303	0	0	0	0	0	0	0	0	0	0	2.201210778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.061417556	0	0	0	0	12.44239259	0	0	0	1.04472024	0	0	0	0	2.201313022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pgap4	30.72902306	19.03904009	31.70679631	23.94912202	19.6286333	24.8279646	16.2904053	18.07989702	12.06181123	9.815702364	13.20726467	17.84209237	12.0208624	9.760858179	97.9413737	28.83342449	28.20955515	27.68666156	30.98764199	19.20274258	22.98241874	18.11459384	128.0421104	24.11040129	31.91694891	32.56211188	29.4560587	22.77871038	22.7996627	31.99802717	21.5434745	34.42357345	20.92067776	15.98286462	17.97352683	25.49748307	19.14028682	19.37701979	14.84665546	17.27921728	12.04934096	11.79542457	23.03699705	25.60646356	23.00952057	23.01076364	16.47664096	18.43273219	25.82024568	13.02312692	11.20719338	14.93087111	23.72310877	28.30720231	6.346563915	27.16272623	24.82906619	25.08339808	17.64174555	20.83960205	16.50984766	20.40090812	22.80178763	30.17862713	25.86642873	20.87575385	20.02010224	16.15735734	16.10174272	21.12489904	19.79521116	16.17893966	19.16070747	17.62743721	17.78290002	21.00297924	19.39001409	26.95879881	24.36635049	26.0821608	27.60797731	12.98944653	13.80515712	33.19344165	12.33899473	28.95003678	12.28005869	21.85961806	21.99176955	10.28089509	14.07147236	33.60227349	37.9778395
Stub1	2201.31547	1921.67378	1912.057673	1600.36486	1831.502476	1672.620773	1916.83769	1820.903914	1414.850457	2223.256585	3145.530202	2482.281101	3181.521583	2654.953425	1971.330628	2348.962982	2551.879758	2719.682063	2797.042422	3281.923277	2761.720652	1634.842094	1818.470398	1323.149598	1176.284644	935.2141435	1041.020221	1352.485929	1115.758493	1303.119656	1335.079891	1169.024554	1095.958233	1147.806463	1115.10756	1217.268729	1220.628291	1270.458515	1207.819089	1260.000524	1320.263502	1217.456322	1252.736012	1192.908009	1251.142681	1149.653153	974.4756227	1356.481519	1408.279233	1169.639587	1214.687344	1123.548051	1367.044143	1546.158912	1113.821967	1156.505305	1356.569889	1344.313366	1502.755962	1415.604396	1194.212314	1364.412735	1348.345708	1488.093733	1431.022131	1260.895532	1162.500603	1119.264209	1228.205153	965.7096706	1258.095643	1223.936785	1197.544217	1215.313865	1142.955483	1424.842112	1292.667606	1378.749996	1305.700299	1018.291028	1195.195351	1476.467089	1181.933837	1333.8846	1604.069315	1494.267283	1241.163075	1436.176906	1196.352264	1364.788823	1262.680119	1314.968969	1168.075172
Mocos	1032.21582	1152.49656	1334.442558	1662.350823	1447.989179	1429.568067	1407.762524	1122.245037	1844.250937	1455.177875	1388.964001	1480.893667	1051.82546	1276.232207	2215.142133	2316.285101	1163.101659	1158.580299	1071.520042	1087.573512	990.1592075	2659.826195	2387.849144	1460.505823	1165.839097	1235.845735	1712.043607	1990.28982	1679.337656	3162.205035	2546.438686	1703.966886	1354.613885	2728.926144	2148.585353	2395.819057	1972.319556	1830.70713	2107.351743	2229.710198	2554.460284	2006.064707	1827.866559	2210.985681	2289.447296	2447.106211	2413.827901	2187.63017	1805.26551	2655.090001	2496.617848	2592.994616	2177.336577	1868.275352	2256.203472	2094.664081	2388.10473	2167.362365	1886.062979	2074.284675	2139.676257	2429.340139	2138.04762	1954.425376	2141.588144	2072.266498	2462.472575	1968.259894	1822.180552	2027.235848	2189.936879	2359.698349	2055.354352	1987.003894	2019.97578	1841.54122	1532.734447	1446.146993	1419.97008	1427.998304	1812.923844	2099.960522	1723.52077	3342.702513	2599.41489	2254.76248	2370.051328	1908.344657	1522.710124	2965.181491	2313.350055	2794.962437	2604.048076
Trmt9b	75.42578386	33.00100283	70.30637443	162.0087666	101.1629562	133.2869679	51.58628343	95.56516997	104.9377577	193.8601217	195.9077592	104.8222927	206.358138	326.988749	319.8723588	347.9233222	151.8976047	212.9743197	104.3794257	144.8934213	120.6576984	268.6998086	234.2898191	43.10647502	34.23818156	27.26130297	25.86385642	59.08228005	71.24894593	76.7952652	54.16645017	66.09326103	67.04126283	75.77061745	49.42719877	73.65939553	85.26127766	76.66560002	82.96660406	93.30777332	67.99270971	84.25303263	82.61543769	88.29815019	102.823795	254.8884588	188.3044682	187.6787278	157.0731612	320.6945005	246.5582544	218.9861096	184.5954401	143.4882324	368.8940276	196.4074051	221.2044079	142.6618266	170.0022753	133.2245988	176.1050417	191.7685364	164.1728709	172.4492979	133.1360302	130.1255323	166.1668486	105.7572481	150.2829321	132.7850797	107.0407714	161.7893966	93.5926865	130.2471749	142.2632002	67.20953356	37.85669417	38.51256972	46.21204404	32.60270101	32.20930687	75.0501355	80.70707242	60.23994966	69.92097015	51.21929583	73.68035217	83.06654862	55.41925928	71.10952435	59.10018389	79.15202199	78.00853519
Prex1	726.3223631	770.4464891	661.7070535	791.7297987	824.4025985	833.6969167	1109.105094	754.1899901	1189.294587	353.3652851	323.5779844	296.6247857	248.4311564	358.7115381	682.4638274	841.9359952	258.2259279	432.337869	314.7692055	452.1373026	316.0082577	630.9916853	468.5796381	468.3262795	471.7905357	442.2389148	311.803158	576.5861066	563.5791623	505.5688293	480.7272453	499.8302865	483.0774683	529.2104062	499.5142664	430.6241585	540.2780962	590.5778639	554.5662482	480.3622404	475.948968	613.3620776	603.7281985	487.405789	473.1332667	736.3444366	555.4981811	428.9799492	402.3654951	645.4587281	768.9858843	602.2118015	434.4294294	437.2974701	609.2701359	495.1973936	640.2889494	628.6526644	647.1313029	481.5436616	518.4092166	616.9234616	621.7287426	758.0583721	454.9448348	700.0336123	640.6432716	597.8222217	718.3166338	634.501432	736.0885927	694.0765113	621.2490923	732.5179461	685.4499645	628.4091388	564.1570765	669.1558989	580.5913169	505.3418656	437.1263075	620.6068897	670.0810881	507.7367185	502.8140353	522.2141249	604.3543172	628.4640192	557.7112759	598.0053975	552.5398145	622.0154181	532.7161811
Ap5z1	599.2159496	601.6336669	374.9673303	764.9631329	800.2442806	703.0234188	726.2805694	690.9103505	693.5541458	937.3995757	757.2165076	635.6245408	969.6829007	1215.226843	337.5851604	497.8571296	1186.971282	1584.528939	1006.2829	1138.198924	1225.729	381.9160201	358.2454791	224.2997938	211.8124791	242.3226931	219.8427796	280.4628716	257.9211843	251.1845133	303.4552265	274.0116447	248.6707834	266.9730349	265.1095207	289.915826	340.1750976	314.2447122	285.5797845	225.3209933	325.3322059	325.216706	320.134821	280.7881176	222.185683	430.1242743	317.76379	458.3047504	654.1128905	558.3665668	497.4269677	338.4330785	472.9794811	597.3795797	516.4516386	421.0222566	506.3624711	362.925416	445.0531265	364.6930358	512.9059341	454.532233	370.1490191	472.079953	373.541662	402.9020492	343.6784217	435.5142229	430.2743473	415.7078348	448.6914529	384.2498169	381.0032986	436.7687219	415.4732096	240.2740825	231.756835	222.4100901	320.1234323	310.8124163	337.0473897	304.5303575	288.8463645	327.0168696	352.6895994	332.9254229	318.404379	325.7083091	275.3369548	305.8566288	312.3866863	321.8351083	320.2455655
Hs3st6	8.380642651	20.30830943	9.64989453	21.13157826	13.58905382	6.533674895	16.2904053	10.33136973	13.26799235	24.53925591	6.603632334	28.99340011	26.04520188	29.28257454	22.92244916	26.91119619	28.20955515	34.07589116	16.30928526	20.94844645	13.40641093	19.62414332	25.8808521	26.30225595	27.27448361	15.14516832	21.55321369	34.87990027	22.7996627	49.59694211	36.93167057	41.99675961	25.1999073	25.4541918	41.18933231	19.83137572	6.960104298	13.47966594	8.733326743	4.147012147	15.49200981	9.26783359	9.532550502	12.36174103	5.752380142	14.16046994	18.83044682	16.75702926	12.91012284	14.65101779	16.37974417	8.709674815	14.08559583	8.78499382	15.86640979	26.11800599	3.009583781	8.62241809	24.05692576	3.721357508	19.8118172	4.896217949	6.080476701	17.96346853	8.368550472	9.04616	16.68341853	13.95408134	12.52357767	9.807988842	6.598403719	11.32525776	20.63460805	32.31696821	15.35795911	35.28500512	43.39669819	41.40101245	36.96963523	35.86297111	28.7583097	47.62797061	42.47740654	44.2579222	44.21473112	50.10583288	45.61164658	51.37010244	23.75111112	24.84549646	32.8334355	49.28333445	55.42711711
Strip2	9.777416427	8.884885377	16.54267634	9.861403186	19.6286333	7.840409875	12.21780397	24.5370031	18.09271685	4.907851182	17.60968622	11.15130773	2.003477067	12.20107272	13.5450836	3.844456599	10.8498289	2.129743197	14.67835673	15.71133484	9.57600781	7.547747432	20.43225166	24.11040129	15.66832037	31.80485346	12.93192821	11.38935519	12.82481027	12.79921087	3.693167057	16.52331526	15.21503837	7.103495386	8.986763413	11.3322147	26.97040416	21.06197803	14.84665546	13.13220513	12.91000817	13.48048522	10.32692971	13.24472253	9.347617731	10.62035245	23.53805852	11.72992048	11.83427927	13.83707236	10.34510158	26.12902444	11.12020724	16.59387722	11.89980734	24.02856551	8.276355397	12.54169904	16.0379505	9.675529522	8.805252087	6.528290599	19.76154928	15.08931357	10.65088242	10.43787692	12.67939808	13.21965601	17.89082525	19.61597768	13.92996341	10.51631078	7.369502874	13.71022894	9.699763649	11.76166837	13.85001006	11.55377092	20.16525558	30.42918761	17.25498582	7.216359183	13.80515712	6.146933639	5.141247805	14.47501839	7.017176397	4.371923612	17.59341564	9.424153829	7.504785256	4.480303131	8.211424756
Hnrnpu	10291.42918	10183.34791	9772.586046	9696.576876	8453.901372	8555.193908	9320.826896	8041.679911	10211.52939	8566.654238	8730.001945	9822.071851	11067.20732	9660.809383	7506.060171	8947.972735	9131.216006	12118.23879	9363.160667	9393.63253	12492.85979	9082.95926	7711.131777	7642.266589	8367.463388	9032.578384	8717.556495	7050.722698	6966.721933	10692.94073	10707.10683	8092.293647	7250.916725	10243.24035	9812.79675	10263.20911	9604.943932	11045.74376	11853.74439	8658.270195	10141.24175	9379.047593	11165.79416	11876.98418	8604.841645	11338.9963	11600.73214	13942.6862	14007.48328	11644.30336	10748.56054	11476.86293	13792.76371	13083.78413	13784.73682	11015.53021	10687.7844	9892.265118	10318.01546	10496.46099	11241.00495	10208.61442	10402.93558	9825.298748	10168.5496	10708.56586	9968.676241	10635.21326	10356.99874	9321.361703	10020.77578	9075.576201	10094.00809	9810.648108	9426.553639	7900.48067	7124.445176	6691.558989	7184.712519	8026.784988	7963.751123	6695.33805	6685.943789	9613.804211	9805.387813	8102.669908	9117.943581	7302.205412	6647.672101	9047.187676	8717.746173	8664.159539	7228.106642
Ccdc151	101.9644856	55.84785094	125.4486289	45.08070028	101.1629562	91.47144854	88.23969535	63.27963958	41.01015819	95.70309805	327.9804059	227.4866778	190.3303214	119.5705127	66.68348847	76.88913198	203.9767834	104.3574167	94.5938545	59.35393161	206.8417687	84.53477124	76.2804062	24.11040129	29.59571626	41.64921287	30.17449916	39.15090847	31.34953621	52.79674483	54.16645017	28.22733023	32.33195654	25.4541918	34.44925975	61.38282961	62.64093869	43.8089143	71.61327929	50.45531446	81.76338509	42.96904664	33.36392676	77.70237217	53.20951631	38.05626295	76.49869019	68.70381998	58.09555277	30.92992644	25.00066216	59.72348444	51.15295329	57.59051504	18.24637126	62.68321438	31.6006297	32.13810379	20.04743813	57.30890563	73.74398623	34.27352565	30.4023835	15.08931357	56.29752136	19.48403692	20.02010224	19.82948401	22.36353156	22.6338204	21.2615231	21.84156854	13.26510517	20.56534341	17.78290002	44.52631598	28.62335413	24.07035608	28.5674454	57.59810511	41.41196597	40.41161142	39.29160105	54.09301602	51.41247805	38.97120335	21.05152919	28.41750348	29.02913581	23.9887552	35.64772997	32.8555563	30.79284284
Lonrf1	527.980487	550.8628934	610.7004681	338.1052521	439.3794069	454.7437727	525.3655708	397.7577345	129.0613802	39.26280945	121.0665928	89.21046186	116.2016699	119.5705127	152.1217081	134.555981	58.58907608	138.4333078	88.0701404	167.5875716	122.5729	182.6554879	198.8739162	217.7242298	248.3718933	264.2831871	227.7456246	144.502444	175.272407	107.193391	96.02234349	125.9902788	134.5579956	98.85697745	107.092264	257.8078844	260.1338982	347.1013979	354.5730658	270.938127	293.4875191	272.1372954	301.06972	347.0117302	255.2618688	111.5137007	178.8892448	166.7324412	168.9074405	130.2312692	92.24382244	159.2626252	192.0089116	167.890993	141.2110471	85.66705966	128.6597066	119.1461409	141.1339644	148.8543003	106.7636816	124.0375214	143.6512621	163.826833	136.1791395	194.8403692	200.8683591	171.8555281	171.7519224	191.6330128	204.5505153	207.0904276	194.5548759	183.1294865	228.7527594	195.7477665	255.7635191	234.9266753	238.622191	248.8672843	299.0864209	178.9657077	168.847691	82.36891076	94.59895961	111.3462953	136.8349397	178.1558872	134.5896297	144.7892725	100.3765028	137.3959627	94.4313847
